entrez	symbol	chromosome	tstart	tend
7262	PHLDA2	chr11	2928909	2929364
7275	TUB	chr11	8019195	8101616
7290	HIRA	chr22	19331443	19410779
7297	TYK2	chr19	10350837	10378406
7301	TYRO3	chr15	41561126	41578273
7318	UBA7	chr3	49805311	49813787
7320	UBE2B	chr5	134371596	134390350
7326	UBE2G1	chr17	4282838	4366316
7345	UCHL1	chr4	41257609	41268070
7349	UCN	chr2	27307524	27307895
7351	UCP2	chr11	73975010	73978378
7352	UCP3	chr11	74001415	74007042
7356	SCGB1A1	chr11	62419096	62422408
7357	UGCG	chr9	111897216	111932994
7374	UNG	chr12	109097680	109109966
7384	UQCRC1	chr3	48599131	48609620
7385	UQCRC2	chr16	21957235	21983168
7408	VASP	chr19	45517661	45526002
7414	VCL	chr10	73998208	74118166
7415	VCP	chr9	35057120	35068361
7416	VDAC1	chr5	133972774	133993012
7425	VGF	chr7	101162999	101164843
7431	VIM	chr10	17229423	17237268
7432	VIP	chr6	152752178	152757138
7447	VSNL1	chr2	17592075	17655391
7453	WARS	chr14	100334878	100369185
7455	ZAN	chr7	100734169	100797622
7461	CLIP2	chr7	74317547	74401567
7464	CORO2A	chr9	98124777	98157660
7472	WNT2	chr7	117278158	117322989
7476	WNT7A	chr3	13818947	13879816
7479	WNT8B	chr10	100463169	100482813
7480	WNT10B	chr12	48966098	48970353
7483	WNT9A	chr1	227921521	227947887
7508	XPC	chr3	14145944	14178568
7512	XPNPEP2	chrX	129739214	129768482
7514	XPO1	chr2	61478823	61533897
7528	YY1	chr14	100239245	100277597
7529	YWHAB	chr20	44901534	44906435
7533	YWHAH	chr22	31944734	31956789
7538	ZFP36	chr19	39406887	39408696
7545	ZIC1	chr3	147410113	147413548
7547	ZIC3	chrX	137566692	137577268
7565	ZNF17	chr19	57417909	57421478
7584	ZNF35	chr3	44651068	44659944
7592	ZNF41	chrX	47447433	47456440
7596	ZNF45	chr19	43913390	43915201
7608	ZNF56	chr19	19835381	19836070
7617	ZNF66	chr19	20805823	20807319
7691	ZNF132	chr19	58433326	58437218
7693	ZNF134	chr19	57620159	57621400
7695	ZNF136	chr19	12185785	12187998
7706	TRIM25	chr17	56891703	56913988
7707	ZNF148	chr3	125232344	125313640
7712	ZNF157	chrX	47410276	47413591
7718	ZNF165	chr6	28085481	28089467
7761	ZNF214	chr11	6999865	7002853
7762	ZNF215	chr11	6932273	6956528
7802	DNALI1	chr1	37556929	37562245
7803	PTP4A1	chr6	63576881	63580171
7855	FZD5	chr2	207766985	207768739
7857	SCG2	chr2	223597432	223599282
7879	RAB7A	chr3	128795368	128813419
7916	PRRC2A	chr6	31622790	31637583
7919	DDX39B	chr6	31530774	31540532
7936	NELFE	chr6	31952304	31958446
7965	AIMP2	chr7	6009364	6023688
7975	MAFK	chr7	1539193	1540372
7991	TUSC3	chr8	15540431	15758078
8027	STAM	chr10	17660463	17714777
8034	SLC25A16	chr10	68483435	68527375
8048	CSRP3	chr11	19182673	19192448
8065	CUL5	chr11	108033799	108106284
8148	TAF15	chr17	35820022	35846942
8161	COIL	chr17	56939074	56961019
8189	SYMPK	chr19	45815563	45854495
8204	NRIP1	chr21	14964719	14968192
8218	CLTCL1	chr22	19180732	19291641
8237	USP11	chrX	47232915	47247927
8269	TMEM187	chrX	153982063	153982845
8290	HIST3H3	chr1	228424918	228425325
8309	ACOX2	chr3	58505227	58535106
8313	AXIN2	chr17	65529979	65558620
8321	FZD1	chr7	91264881	91266821
8324	FZD7	chr2	202034648	202036369
8326	FZD9	chr7	73434008	73435780
8334	HIST1H2AC	chr6	26124233	26124622
8338	HIST2H2AC	chr1	149886975	149887361
8340	HIST1H2BL	chr6	27807529	27807906
8341	HIST1H2BN	chr6	27838662	27839039
8342	HIST1H2BM	chr6	27815044	27815421
8345	HIST1H2BH	chr6	26251651	26252028
8348	HIST1H2BO	chr6	27893463	27893840
8349	HIST2H2BE	chr1	149886263	149886640
8369	HIST1H4G	chr6	26246684	26246977
8387	OR1E1	chr17	3397469	3398410
8388	OR1E2	chr17	3432873	3433841
8389	OR1E3	chr17	3116594	3117454
8390	OR1G1	chr17	3126613	3127551
8403	SOX14	chr3	137764785	137765504
8409	UXT	chrX	47651845	47658963
8416	ANXA9	chr1	150983106	150995319
8417	STX7	chr6	132460761	132503530
8419	BFSP2	chr3	133400084	133472566
8424	BBOX1	chr11	27055431	27127450
8433	UTF1	chr10	133230289	133231439
8435	SOAT2	chr12	53103578	53124120
8436	CAVIN2	chr2	191835926	191846925
8445	DYRK2	chr12	67649134	67658710
8446	DUSP11	chr2	73762664	73780115
8447	DOC2B	chr17	147444	181479
8454	CUL1	chr7	148730123	148800579
8467	SMARCA5	chr4	143513925	143553181
8477	GPR65	chr14	88010848	88011858
8481	OFD1	chrX	13735248	13769105
8484	GALR3	chr22	37823407	37825467
8492	PRSS12	chr4	118281939	118352720
8493	PPM1D	chr17	60600415	60663549
8504	PEX3	chr6	143451043	143489223
8506	CNTNAP1	chr17	42682830	42698907
8509	NDST2	chr10	73802454	73808388
8519	IFITM1	chr11	314171	315110
8520	HAT1	chr2	171925536	171983349
8528	DDO	chr6	110392778	110415546
8530	CST7	chr20	24949506	24959709
8535	CBX4	chr17	79833962	79839251
8538	BARX2	chr11	129376036	129451399
8540	AGPS	chr2	177392790	177538192
8541	PPFIA3	chr19	49127874	49150135
8547	FCN3	chr1	27369239	27374818
8550	MAPKAPK5	chr12	111865250	111893567
8553	BHLHE40	chr3	4979719	4983689
8557	TCAP	chr17	39665360	39666106
8559	PRPF18	chr10	13587087	13630337
8562	DENR	chr12	122753702	122769075
8565	YARS	chr1	32775984	32817244
8568	RRP1	chr21	43789630	43803771
8578	SCARF1	chr17	1634761	1645697
8581	LY6D	chr8	142785224	142785691
8590	OR6A2	chr11	6794728	6795708
8600	TNFSF11	chr13	42574304	42606915
8604	SLC25A12	chr2	171785277	171893258
8611	PLPP1	chr5	55425209	55534629
8612	PLPP2	chr19	281391	291336
8613	PLPP3	chr1	56496554	56579016
8614	STC2	chr5	173317850	173328193
8630	HSD17B6	chr12	56773853	56787339
8635	RNASET2	chr6	166929591	166956182
8636	SSNA1	chr9	137188727	137189911
8642	DCHS1	chr11	6621782	6641613
8645	KCNK5	chr6	39190893	39229111
8648	NCOA1	chr2	24658678	24768388
8651	SOCS1	chr16	11254846	11255478
8658	TNKS	chr8	9555940	9776733
8660	IRS2	chr13	109782043	109786053
8661	EIF3A	chr10	119036042	119080676
8664	EIF3D	chr22	36511504	36526121
8665	EIF3F	chr11	7987353	7996019
8666	EIF3G	chr19	10115478	10119172
8667	EIF3H	chr8	116645009	116755797
8668	EIF3I	chr1	32222538	32231193
8673	VAMP8	chr2	85579009	85581713
8683	SRSF9	chr12	120462022	120469609
8688	KRT37	chr17	41420881	41424523
8689	KRT36	chr17	41486379	41489864
8692	HYAL2	chr3	50318132	50320489
8697	CDC23	chr5	138188981	138213312
8698	S1PR4	chr19	3178793	3179944
8702	B4GALT4	chr3	119212552	119230099
8705	B3GALT4	chr6	33277420	33278553
8707	B3GALT2	chr1	193180297	193181562
8712	PAGE1	chrX	49689419	49694770
8717	TRADD	chr16	67154652	67156660
8720	MBTPS1	chr16	84054452	84101783
8722	CTSF	chr11	66563936	66568486
8733	GPAA1	chr8	144082731	144086122
8735	MYH13	chr17	10301569	10364530
8736	MYOM1	chr18	3067265	3215223
8739	HRK	chr12	116881035	116881307
8740	TNFSF14	chr19	6664929	6670069
8744	TNFSF9	chr19	6531037	6535063
8745	ADAM23	chr2	206443867	206617715
8747	ADAM21	chr14	70457500	70459665
8748	ADAM20	chr14	70522580	70524907
8760	CDS2	chr20	5127093	5190231
8767	RIPK2	chr8	89758061	89790413
8771	TNFRSF6B	chr20	63696768	63698560
8772	FADD	chr11	70203460	70206470
8775	NAPA	chr19	47488291	47514940
8780	RIOK3	chr18	23453440	23481276
8785	MATN4	chr20	45293770	45305582
8789	FBP2	chr9	94558941	94593726
8793	TNFRSF10D	chr8	23137873	23163935
8794	TNFRSF10C	chr8	23103122	23117028
8795	TNFRSF10B	chr8	23022674	23068894
8797	TNFRSF10A	chr8	23191697	23225061
8802	SUCLG1	chr2	84425415	84459269
8803	SUCLA2	chr13	47943374	48001269
8804	CREG1	chr1	167546100	167553741
8805	TRIM24	chr7	138460549	138584948
8807	IL18RAP	chr2	102423278	102452178
8811	GALR2	chr17	76074884	76077428
8817	FGF18	chr5	171436090	171456802
8818	DPM2	chr9	127935725	127937523
8819	SAP30	chr4	173371183	173377324
8820	HESX1	chr3	57198200	57199918
8823	FGF16	chrX	77447675	77456519
8824	CES2	chr16	66935444	66944022
8825	LIN7A	chr12	80797652	80937722
8826	IQGAP1	chr15	90388342	90500105
8828	NRP2	chr2	205683291	205795055
8834	TMEM11	chr17	21198327	21214152
8836	GGH	chr8	63015335	63038768
8838	WISP3	chr6	112053619	112069617
8839	WISP2	chr20	44714225	44728005
8841	HDAC3	chr5	141621471	141636790
8850	KAT2B	chr3	20040478	20152522
8851	CDK5R1	chr17	32487621	32488541
8852	AKAP4	chrX	50190963	50198752
8856	NR1I2	chr3	119782758	119817209
8857	FCGBP	chr19	39863623	39934618
8859	STK19	chr6	31971997	31981046
8870	IER3	chr6	30743939	30744518
8876	VNN1	chr6	132683143	132714035
8879	SGPL1	chr10	70844473	70877332
8888	MCM3AP	chr21	46235271	46285286
8893	EIF2B5	chr3	184135386	184144940
8895	CPNE3	chr8	86528546	86558407
8899	PRPF4B	chr6	4021426	4060613
8914	TIMELESS	chr12	56417719	56434170
8927	BSN	chr3	49554603	49664836
8928	FOXH1	chr8	144474241	144475756
8929	PHOX2B	chr4	41745810	41748610
8932	MBD2	chr18	54159780	54224559
8939	FUBP3	chr9	130579681	130636126
8941	CDK5R2	chr2	218959821	218960921
8975	USP13	chr3	179653226	179784138
8976	WASL	chr7	123689043	123748734
8987	STBD1	chr4	76306770	76309997
8992	ATP6V0E1	chr5	172983861	173020328
8993	PGLYRP1	chr19	46019241	46023021
8995	TNFSF18	chr1	173041370	173050962
8999	CDKL2	chr4	75581836	75625988
9002	F2RL3	chr19	16889190	16890618
9020	MAP3K14	chr17	45264639	45290745
9021	SOCS3	chr17	78358421	78359095
9022	CLIC3	chr9	136994684	136995757
9023	CH25H	chr10	89206477	89207292
9025	RNF8	chr6	37354165	37390849
9027	NAT8	chr2	73640948	73641628
9032	TM4SF5	chr17	4771923	4783037
9037	SEMA5A	chr5	9042900	9379946
9038	TAAR5	chr6	132588676	132589686
9039	UBA3	chr3	69055440	69080152
9040	UBE2M	chr19	58556092	58558381
9044	BTAF1	chr10	91935655	92028930
9052	GPRC5A	chr12	12908250	12912536
9077	DIRAS3	chr1	68046611	68047297
9091	PIGQ	chr16	574075	583631
9092	SART1	chr11	65961781	65978915
9094	UNC119	chr17	28547300	28552557
9095	TBX19	chr1	168281091	168312999
9108	MTMR7	chr8	17299865	17373240
9111	NMI	chr2	151270696	151282948
9114	ATP6V0D1	chr16	67438531	67481086
9119	KRT75	chr12	52424520	52434304
9129	PRPF3	chr1	150324943	150352976
9130	FAM50A	chrX	154444236	154450325
9132	KCNQ4	chr1	40784094	40838520
9133	CCNB2	chr15	59107322	59124874
9136	RRP9	chr3	51933509	51941867
9143	SYNGR3	chr16	1990103	1993069
9145	SYNGR1	chr22	39350011	39381911
9146	HGS	chr17	81685598	81701615
9149	DYRK1B	chr19	39825718	39831867
9153	SLC28A2	chr15	45253216	45275510
9158	FIBP	chr11	65883977	65888418
9159	PCSK7	chr11	117206000	117229844
9170	LPAR2	chr19	19624259	19627284
9172	MYOM2	chr8	2050767	2144978
9183	ZW10	chr11	113733697	113773666
9215	LARGE1	chr22	33274430	33761476
9218	VAPA	chr18	9914257	9954208
9219	MTA2	chr11	62593878	62600690
9220	TIAF1	chr17	29073855	29074199
9228	DLGAP2	chr8	1501365	1701403
9230	RAB11B	chr19	8399862	8403555
9231	DLG5	chr10	77792443	77926520
9242	MSC	chr8	71842664	71844178
9245	GCNT3	chr15	59618239	59619552
9246	UBE2L6	chr11	57552361	57560432
9247	GCM2	chr6	10873998	10881793
9248	GPR50	chrX	151176722	151181434
9252	RPS6KA5	chr14	90872077	91001160
9258	MFHAS1	chr8	8797364	8893058
9261	MAPKAPK2	chr1	206685230	206732715
9262	STK17B	chr2	196137450	196163383
9263	STK17A	chr7	43583244	43624839
9265	CYTH3	chr7	6164947	6190532
9276	COPB2	chr3	139357866	139383435
9282	MED14	chrX	40651809	40735412
9283	GPR37L1	chr1	202118809	202128553
9294	S1PR2	chr19	10223847	10224905
9306	SOCS6	chr18	70324669	70326273
9310	ZNF235	chr19	44287221	44289200
9311	ASIC3	chr7	151048886	151052744
9312	KCNB2	chr8	72567735	72938088
9313	MMP20	chr11	102577329	102625319
9321	TRIP11	chr14	91969676	92039685
9325	TRIP4	chr15	64387864	64455061
9331	B4GALT6	chr18	31625617	31724572
9333	TGM5	chr15	43233194	43260580
9334	B4GALT5	chr20	49636315	49713690
9342	SNAP29	chr22	20859111	20887833
9355	LHX2	chr9	124012349	124032704
9356	SLC22A6	chr11	62976797	62984690
9360	PPIG	chr2	169604042	169637520
9363	RAB33A	chrX	130172063	130184737
9365	KL	chr13	33016441	33064183
9368	SLC9A3R1	chr17	74748847	74768653
9371	KIF3B	chr20	32309778	32331316
9372	ZFYVE9	chr1	52233207	52346218
9375	TM9SF2	chr13	99501607	99562755
9377	COX5A	chr15	74923660	74938014
9390	SLC22A13	chr3	38265861	38277462
9391	CIAO1	chr2	96266351	96271348
9394	HS6ST1	chr2	128268165	128318563
9403	SELENOF	chr1	86863477	86914111
9407	TMPRSS11D	chr4	67822340	67859680
9409	PEX16	chr11	45910092	45917811
9410	SNRNP40	chr1	31260075	31296751
9411	ARHGAP29	chr1	94173872	94231611
9416	DDX23	chr12	48830472	48845782
9421	HAND1	chr5	154475809	154478008
9422	ZNF264	chr19	57211353	57212978
9423	NTN1	chr17	9022374	9239965
9424	KCNK6	chr19	38319951	38327400
9435	CHST2	chr3	143120817	143122406
9441	MED26	chr19	16576030	16627943
9447	AIM2	chr1	159063483	159073499
9466	IL27RA	chr19	14031873	14052287
9469	CHST3	chr10	72005843	72008468
9476	NAPSA	chr19	50358556	50362312
9480	ONECUT2	chr18	57435717	57476720
9482	STX8	chr17	9250581	9569555
9486	CHST10	chr2	100393248	100406675
9488	PIGB	chr15	55319251	55355429
9491	PSMF1	chr20	1118774	1165077
9513	FXR2	chr17	7591833	7614532
9517	SPTLC2	chr14	77512287	77616579
9518	GDF15	chr19	18386190	18388932
9525	VPS4B	chr18	63390978	63411581
9531	BAG3	chr10	119651676	119677279
9532	BAG2	chr6	57172698	57184187
9541	CIR1	chr2	174348500	174395622
9543	IGDCC3	chr15	65328912	65375421
9545	RAB3D	chr19	11325401	11337399
9547	CXCL14	chr5	135574571	135578814
9550	ATP6V1G1	chr9	114587839	114597740
9552	SPAG7	chr17	4959537	4967804
9553	MRPL33	chr2	27774425	27779553
9554	SEC22B	chr1	120157041	120176381
9588	PRDX6	chr1	173477398	173487860
9590	AKAP12	chr6	151240563	151353737
9592	IER2	chr19	13153187	13153855
9595	CYTIP	chr2	157415680	157444020
9603	NFE2L3	chr7	26152499	26185780
9607	CARTPT	chr5	71719294	71720612
9610	RIN1	chr11	66332279	66336402
9623	TCL1B	chr14	95686468	95691318
9630	GNA14	chr9	77423982	77647793
9636	ISG15	chr1	1013984	1014475
9638	FEZ1	chr11	125448503	125489777
9646	CTR9	chr11	10751413	10779102
9668	ZNF432	chr19	52033723	52035441
9694	EMC2	chr8	108446259	108486595
9781	RNF144A	chr2	6996927	7073368
9842	PLEKHM1	chr17	45437861	45487781
9897	WASHC5	chr8	125024620	125083898
9903	KLHL21	chr1	6593368	6602817
9921	RNF10	chr12	120534812	120575949
9945	GFPT2	chr5	180302420	180338601
9950	GOLGA5	chr14	92797438	92839443
9957	HS3ST1	chr4	11399085	11400005
9962	SLC23A2	chr20	4856975	4932562
9965	FGF19	chr11	69699265	69703876
9968	MED12	chrX	71118755	71140857
9969	MED13	chr17	61946471	62065205
9973	CCS	chr11	66593642	66605852
9976	CLEC2B	chr12	9853303	9862571
9982	FGFBP1	chr4	15935931	15936632
10058	ABCB6	chr2	219209941	219218673
10113	PREB	chr2	27131417	27134421
10204	NUTF2	chr16	67865131	67870910
10218	ANGPTL7	chr1	11189580	11195020
10302	SNAPC5	chr15	66494439	66497731
10311	VPS26C	chr21	37225547	37267294
10312	TCIRG1	chr11	68041272	68050816
10392	NOD1	chr7	30425641	30456921
10408	MYCNOS	chr2	15939916	15940242
10464	PIBF1	chr13	72783470	73015916
10465	PPIH	chr1	42658447	42667416
10509	SEMA4B	chr15	90201456	90228640
10512	SEMA3C	chr7	80744897	80916832
10584	COLEC10	chr8	119067282	119106188
10617	STAMBP	chr2	73830857	73862256
10626	TRIM16	chr17	15628618	15683075
10654	PMVK	chr1	154925132	154936685
10745	PHTF1	chr1	113698262	113758703
10794	ZNF460	chr19	57284548	57292227
10888	GPR83	chr11	94380152	94401247
10891	PPARGC1A	chr4	23795825	24091536
10983	CCNI	chr4	77048222	77075543
10999	SLC27A4	chr9	128343133	128360488
11201	POLI	chr18	54269547	54320364
11212	PLPBP	chr8	37762555	37778101
11216	AKAP10	chr17	19909181	19977679
11251	PTGDR2	chr11	60852538	60853722
11316	COPE	chr19	18899682	18919348
22841	RAB11FIP2	chr10	118009001	118046163
22898	DENND3	chr8	141128708	141194230
23029	RBM34	chr1	235131716	235161226
23036	ZNF292	chr6	87155592	87261798
23064	SETX	chr9	132264242	132349428
23067	SETD1B	chr12	121804738	121830236
23132	RAD54L2	chr3	51590421	51663417
23165	NUP205	chr7	135571104	135648553
23167	EFR3A	chr8	131940495	132010892
23317	DNAJC13	chr3	132434551	132538279
23381	SMG5	chr1	156250590	156282680
23476	BRD4	chr19	15238380	15273099
23530	NNT	chr5	43609196	43704401
23536	ADAT1	chr16	75600219	75620799
23555	TSPAN15	chr10	69451595	69506975
23558	WBP2	chr17	75846908	75855297
23584	VSIG2	chr11	124747538	124752137
23590	PDSS1	chr10	26697712	26746470
23593	HEBP2	chr6	138403564	138413075
23616	SH3BP1	chr22	37639788	37656056
23649	POLA2	chr11	65262293	65297266
23761	PISD	chr22	31619615	31662208
23768	FLRT2	chr14	85621515	85623494
25911	DPCD	chr10	101588337	101609468
25934	NIPSNAP3A	chr9	104747793	104759335
25957	PNISR	chr6	99400543	99414659
25974	MMACHC	chr1	45500333	45509212
26085	KLK13	chr19	51056590	51065067
26108	PYGO1	chr15	55546026	55588852
26118	WSB1	chr17	27294396	27312366
26497	OR10D3	chr11	124185270	124186205
26507	CNNM1	chr10	99329388	99391513
26530	OR12D1	chr6	29417280	29418223
26986	PABPC1	chr8	100704301	100721583
26995	TRUB2	chr9	128309553	128322408
27129	HSPB7	chr1	16015583	16019469
27199	OXGR1	chr13	96986749	96987759
27292	DIMT1	chr5	62390866	62403772
27334	P2RY10	chrX	78947811	78961537
28234	SLCO1B3	chr12	20815739	20916244
28960	DCPS	chr11	126304081	126345610
29798	C2orf27A	chr2	131766615	131767199
29800	ZDHHC1	chr16	67394613	67406442
29883	CNOT7	chr8	17230723	17245152
29889	GNL2	chr1	37566858	37595822
29895	MYLPF	chr16	30375820	30377897
29914	UBIAD1	chr1	11273532	11286128
29916	SNX11	chr17	48112044	48121505
50613	UBQLN3	chr11	5507594	5509558
50618	ITSN2	chr2	24203629	24315225
50848	F11R	chr1	160999043	161021073
51002	TPRKB	chr2	73729946	73734569
51016	EMC9	chr14	24139013	24141304
51050	PI15	chr8	74825250	74849250
51099	ABHD5	chr3	43699274	43718529
51143	DYNC1LI1	chr3	32526802	32570770
51205	ACP6	chr1	147631006	147670048
51253	MRPL37	chr1	54200244	54225379
51283	BFAR	chr16	14644347	14667824
51347	TAOK3	chr12	118150040	118255567
51378	ANGPT4	chr20	872963	916214
51501	HIKESHI	chr11	86306245	86345635
51531	TRMO	chr9	97898194	97922493
51573	GDE1	chr16	19503473	19521964
51585	PCF11	chr11	83157440	83184891
51692	CPSF3	chr2	9423774	9473014
51747	LUC7L3	chr17	50719733	50750934
53944	CSNK1G1	chr15	64165981	64300499
53981	CPSF2	chr14	92130985	92161741
54495	TMX3	chr18	68676936	68714981
54504	CPVL	chr7	28995775	29121061
54505	DHX29	chr5	55256491	55307573
54529	ASNSD1	chr2	189666133	189670723
54800	KLHL24	chr3	183650357	183679283
54876	DCAF16	chr4	17803494	17804141
54908	SPDL1	chr5	169588417	169604204
54977	SLC25A38	chr3	39383725	39396517
54980	C2orf42	chr2	70150359	70181985
54986	ULK4	chr3	41246932	41954759
54988	ACSM5	chr16	20411485	20440449
55002	TMCO3	chr13	113495582	113549549
55027	HEATR3	chr16	50066132	50105058
55032	SLC35A5	chr3	112563404	112582733
55066	PDPR	chr16	70120493	70156876
55080	TAPBPL	chr12	6452249	6462146
55088	CCDC186	chr10	114125146	114163268
55100	WDR70	chr5	37379488	37752570
55119	PRPF38B	chr1	108692592	108700017
55174	INTS10	chr8	19817538	19851802
55211	DPPA4	chr3	109327991	109337517
55213	RCBTB1	chr13	49534125	49567279
55239	OGFOD1	chr16	56451613	56476202
55295	KLHL26	chr19	18659735	18669242
55304	SPTLC3	chr20	13009268	13164864
55324	ABCF3	chr3	184186208	184193695
55345	ZGRF1	chr4	112539550	112623876
55352	COPRS	chr17	31852142	31859199
55366	LGR4	chr11	27367870	27472302
55508	SLC35E3	chr12	68746378	68764887
55577	NAGK	chr2	71068546	71078505
55591	VEZT	chr12	95217851	95300670
55596	ZCCHC8	chr12	122473500	122500840
55617	TASP1	chr20	13390363	13630078
55659	ZNF416	chr19	57572122	57575933
55661	DDX27	chr20	49219356	49243704
55667	DENND4C	chr9	19276175	19372170
55689	YEATS2	chr3	183715163	183810580
55715	DOK4	chr16	57473380	57479507
55803	ADAP2	chr17	30922015	30956468
55832	CAND1	chr12	67269718	67312827
56052	ALG1	chr16	5071850	5084878
56242	ZNF253	chr19	19891473	19892744
56256	SERTAD4	chr1	210237961	210245925
56849	TCEAL7	chrX	103331404	103331703
56900	TMEM167B	chr1	109092889	109094576
56902	PNO1	chr2	68157935	68174799
56965	PARP6	chr15	72241458	72266822
57118	CAMK1D	chr10	12349819	12828884
57122	NUP107	chr12	68688960	68742459
57142	RTN4	chr2	54973547	55050300
57184	FAM219B	chr15	74902622	74906800
57336	ZNF287	chr17	16551859	16569210
57379	AICDA	chr12	8604287	8607014
57498	KIDINS220	chr2	8726896	8827093
57508	INTS2	chr17	61867560	61926662
57522	SRGAP1	chr12	63844817	64142669
57546	PDP2	chr16	66884285	66885871
57561	ARRDC3	chr5	91371403	91383092
57570	TRMT5	chr14	60975112	60981118
57608	JCAD	chr10	30026104	30047812
57614	KIAA1468	chr18	62187506	62305531
57633	LRRN1	chr3	3844642	3846789
57718	PPP4R4	chr14	94174466	94275522
57727	NCOA5	chr20	46062303	46070538
57828	CATSPERG	chr19	38337235	38370789
58476	TP53INP2	chr20	34708740	34710304
59277	NTN4	chr12	95659089	95787469
60558	GUF1	chr4	44678623	44698678
60560	NAA35	chr9	85942160	86021957
60561	RINT1	chr7	105532316	105567308
64089	SNX16	chr8	81801500	81839986
64097	EPB41L4A	chr5	112143840	112419039
64172	OSGEPL1	chr2	189750581	189761664
64327	LMBR1	chr7	156684081	156892993
64375	IKZF4	chr12	56018138	56035328
64396	GMCL2	chr5	178185722	178187299
64430	PCNX4	chr14	60107639	60134218
64434	NOM1	chr7	156949738	156969700
64763	ZNF574	chr19	42068712	42081294
64789	EXO5	chr1	40514545	40515663
64794	DDX31	chr9	132594869	132670249
64801	ARV1	chr1	230979106	230997260
64963	MRPS11	chr15	88467718	88477976
64969	MRPS5	chr2	95087360	95121791
65082	VPS33A	chr12	122232249	122266408
65263	PYCR3	chr8	143605703	143609584
79002	TRIR	chr19	12730964	12734657
79026	AHNAK	chr11	62491730	62536098
79029	SPATA5L1	chr15	45402430	45421207
79144	PPDPF	chr20	63521309	63521876
79173	C19orf57	chr19	13882805	13906110
79187	FSD1	chr19	4305946	4323640
79296	OR52E1	chr11	5069572	5070494
79346	OR4C5	chr11	48365488	48366465
79369	B3GNT4	chr12	122204619	122207385
79470	OR51J1	chr11	5402597	5403544
79482	OR5AL1	chr11	56412696	56413680
79490	OR10G6	chr11	123994166	123995161
79549	OR6J1	chr14	22633771	22634811
79577	CDC73	chr1	193122201	193249872
79587	CARS2	chr13	110641540	110706093
79607	FAM118B	chr11	126235002	126261486
79611	ACSS3	chr12	81078121	81254919
79642	ARSJ	chr4	113902277	113978834
79713	IGFLR1	chr19	35739283	35741180
79730	NSUN7	chr4	40750694	40808936
79739	TTLL7	chr1	83869965	83951977
79770	TXNDC15	chr5	134874428	134899682
79794	C12orf49	chr12	116717813	116737967
79801	SHCBP1	chr16	46581732	46621359
79912	PYROXD1	chr12	21437731	21468751
79977	GRHL2	chr8	101543242	101666700
80003	PCNX2	chr1	232984307	233295478
80010	RMI1	chr9	84000987	84002861
80021	TMEM62	chr15	43133803	43184583
