entrez	symbol	chromosome	tstart	tend
8648	NCOA1	chr2	24881547	24991257
8651	SOCS1	chr16	11348703	11349335
8658	TNKS	chr8	9413450	9634243
8660	IRS2	chr13	110434390	110438400
8661	EIF3A	chr10	120795554	120840188
8664	EIF3D	chr22	36907551	36922168
8665	EIF3F	chr11	8008900	8017566
8666	EIF3G	chr19	10226154	10229848
8667	EIF3H	chr8	117657248	117768036
8668	EIF3I	chr1	32688139	32696794
8673	VAMP8	chr2	85806132	85808836
8683	SRSF9	chr12	120899825	120907412
8688	KRT37	chr17	39577133	39580775
8689	KRT36	chr17	39642631	39646116
8692	HYAL2	chr3	50355563	50357920
8697	CDC23	chr5	137524670	137549001
8698	S1PR4	chr19	3178791	3179942
8702	B4GALT4	chr3	118931399	118948946
8705	B3GALT4	chr6	33245197	33246330
8707	B3GALT2	chr1	193149427	193150692
8712	PAGE1	chrX	49454022	49459373
8717	TRADD	chr16	67188555	67190563
8720	MBTPS1	chr16	84088057	84135388
8722	CTSF	chr11	66331407	66335957
8733	GPAA1	chr8	145137634	145141025
8735	MYH13	chr17	10204886	10267847
8736	MYOM1	chr18	3067263	3215221
8739	HRK	chr12	117318840	117319112
8740	TNFSF14	chr19	6664940	6670080
8744	TNFSF9	chr19	6531048	6535074
8745	ADAM23	chr2	207308591	207482439
8747	ADAM21	chr14	70924217	70926382
8748	ADAM20	chr14	70989297	70991624
8760	CDS2	chr20	5107739	5170877
8767	RIPK2	chr8	90770289	90802641
8771	TNFRSF6B	chr20	62328121	62329913
8772	FADD	chr11	70049566	70052576
8775	NAPA	chr19	47991548	48018197
8780	RIOK3	chr18	21033404	21061240
8785	MATN4	chr20	43922410	43934222
8789	FBP2	chr9	97321223	97356008
8793	TNFRSF10D	chr8	22995386	23021448
8794	TNFRSF10C	chr8	22960635	22974541
8795	TNFRSF10B	chr8	22880187	22926407
8797	TNFRSF10A	chr8	23049210	23082574
8802	SUCLG1	chr2	84652539	84686393
8803	SUCLA2	chr13	48517509	48575405
8804	CREG1	chr1	167515337	167522978
8805	TRIM24	chr7	138145294	138269693
8807	IL18RAP	chr2	103039738	103068638
8811	GALR2	chr17	74070965	74073509
8817	FGF18	chr5	170863094	170883806
8818	DPM2	chr9	130698004	130699802
8819	SAP30	chr4	174292334	174298475
8820	HESX1	chr3	57232228	57233946
8824	CES2	chr16	66969347	66977925
8825	LIN7A	chr12	81191431	81331501
8826	IQGAP1	chr15	90931574	91043337
8828	NRP2	chr2	206548015	206659779
8834	TMEM11	chr17	21101640	21117465
8836	GGH	chr8	63927894	63951327
8838	WISP3	chr6	112374822	112390820
8839	WISP2	chr20	43342866	43356646
8841	HDAC3	chr5	141001038	141016357
8850	KAT2B	chr3	20081970	20194014
8851	CDK5R1	chr17	30814639	30815559
8852	AKAP4	chrX	49955606	49963403
8856	NR1I2	chr3	119501605	119536056
8857	FCGBP	chr19	40354263	40440525
8859	STK19	chr6	31939774	31948823
8870	IER3	chr6	30711716	30712295
8876	VNN1	chr6	133004282	133035174
8879	SGPL1	chr10	72604230	72637089
8888	MCM3AP	chr21	47655185	47705200
8893	EIF2B5	chr3	183853174	183862728
8895	CPNE3	chr8	87540774	87570635
8899	PRPF4B	chr6	4021660	4060847
8914	TIMELESS	chr12	56811503	56827954
8927	BSN	chr3	49592036	49702269
8928	FOXH1	chr8	145699624	145701139
8929	PHOX2B	chr4	41747827	41750627
8932	MBD2	chr18	51686150	51750929
8939	FUBP3	chr9	133455068	133511513
8941	CDK5R2	chr2	219824543	219825643
8975	USP13	chr3	179371014	179501926
8976	WASL	chr7	123329097	123388788
8987	STBD1	chr4	77227923	77231150
8992	ATP6V0E1	chr5	172410864	172447331
8993	PGLYRP1	chr19	46522499	46526279
8995	TNFSF18	chr1	173010510	173020102
8999	CDKL2	chr4	76507046	76551172
9002	F2RL3	chr19	17000001	17001429
9020	MAP3K14	chr17	43342006	43368111
9021	SOCS3	chr17	76354502	76355176
9022	CLIC3	chr9	139889136	139890209
9023	CH25H	chr10	90966234	90967049
9025	RNF8	chr6	37321941	37358625
9027	NAT8	chr2	73868075	73868755
9032	TM4SF5	chr17	4675218	4686332
9037	SEMA5A	chr5	9043012	9380058
9038	TAAR5	chr6	132909815	132910825
9039	UBA3	chr3	69104591	69129303
9040	UBE2M	chr19	59067459	59069748
9044	BTAF1	chr10	93695412	93788687
9052	GPRC5A	chr12	13061184	13065470
9077	DIRAS3	chr1	68512294	68512980
9091	PIGQ	chr16	624075	633631
9092	SART1	chr11	65729252	65746386
9094	UNC119	chr17	26874318	26879575
9095	TBX19	chr1	168250329	168282237
9108	MTMR7	chr8	17157374	17230749
9111	NMI	chr2	152127210	152139462
9114	ATP6V0D1	chr16	67472434	67514989
9119	KRT75	chr12	52818304	52828088
9129	PRPF3	chr1	150297401	150325452
9130	FAM50A	chrX	153672583	153678673
9132	KCNQ4	chr1	41249766	41304192
9133	CCNB2	chr15	59399521	59417073
9136	RRP9	chr3	51967525	51975883
9143	SYNGR3	chr16	2040104	2043070
9145	SYNGR1	chr22	39746016	39777916
9146	HGS	chr17	79652628	79668645
9149	DYRK1B	chr19	40316358	40322507
9153	SLC28A2	chr15	45545414	45567708
9158	FIBP	chr11	65651448	65655889
9159	PCSK7	chr11	117076716	117100560
9170	LPAR2	chr19	19735068	19738093
9172	MYOM2	chr8	1998881	2092902
9183	ZW10	chr11	113604419	113644388
9215	LARGE1	chr22	33670416	34157463
9218	VAPA	chr18	9914254	9954205
9219	MTA2	chr11	62361350	62368162
9220	TIAF1	chr17	27400873	27401217
9228	DLGAP2	chr8	1449531	1649569
9230	RAB11B	chr19	8464746	8468439
9231	DLG5	chr10	79552201	79686278
9242	MSC	chr8	72754899	72756413
9245	GCNT3	chr15	59910438	59911751
9246	UBE2L6	chr11	57319834	57327905
9247	GCM2	chr6	10874231	10882026
9248	GPR50	chrX	150345194	150349906
9252	RPS6KA5	chr14	91338421	91467504
9258	MFHAS1	chr8	8654874	8750568
9261	MAPKAPK2	chr1	206858575	206906060
9262	STK17B	chr2	197002174	197028107
9263	STK17A	chr7	43622843	43664438
9265	CYTH3	chr7	6204578	6230163
9276	COPB2	chr3	139076708	139102277
9282	MED14	chrX	40511061	40594664
9283	GPR37L1	chr1	202087937	202097681
9294	S1PR2	chr19	10334523	10335581
9306	SOCS6	chr18	67991905	67993509
9310	ZNF235	chr19	44791374	44793353
9311	ASIC3	chr7	150745973	150749831
9312	KCNB2	chr8	73479970	73850323
9313	MMP20	chr11	102448060	102496050
9321	TRIP11	chr14	92436020	92506029
9325	TRIP4	chr15	64680063	64747260
9331	B4GALT6	chr18	29205580	29304535
9333	TGM5	chr15	43525392	43552778
9334	B4GALT5	chr20	48252852	48330227
9342	SNAP29	chr22	21213399	21242121
9355	LHX2	chr9	126774628	126794983
9356	SLC22A6	chr11	62744269	62752162
9360	PPIG	chr2	170460552	170494030
9363	RAB33A	chrX	129306037	129318711
9365	KL	chr13	33590579	33638320
9368	SLC9A3R1	chr17	72744986	72764792
9371	KIF3B	chr20	30897581	30919119
9372	ZFYVE9	chr1	52698879	52811890
9375	TM9SF2	chr13	100153861	100215009
9377	COX5A	chr15	75216001	75230355
9390	SLC22A13	chr3	38307352	38318953
9391	CIAO1	chr2	96932089	96937086
9394	HS6ST1	chr2	129025739	129076137
9403	SELENOF	chr1	87329160	87379794
9407	TMPRSS11D	chr4	68688058	68725398
9409	PEX16	chr11	45931643	45939362
9410	SNRNP40	chr1	31732922	31769598
9411	ARHGAP29	chr1	94639428	94697167
9416	DDX23	chr12	49224255	49239565
9421	HAND1	chr5	153855369	153857568
9422	ZNF264	chr19	57722721	57724346
9423	NTN1	chr17	8925691	9143282
9424	KCNK6	chr19	38810591	38818040
9435	CHST2	chr3	142839659	142841248
9441	MED26	chr19	16686841	16738754
9447	AIM2	chr1	159033273	159043289
9466	IL27RA	chr19	14142685	14163099
9469	CHST3	chr10	73765601	73768226
9476	NAPSA	chr19	50861813	50865569
9480	ONECUT2	chr18	55102949	55143952
9482	STX8	chr17	9153898	9472872
9486	CHST10	chr2	101009710	101023137
9488	PIGB	chr15	55611449	55647627
9491	PSMF1	chr20	1099417	1145721
9513	FXR2	chr17	7495151	7517850
9517	SPTLC2	chr14	77978630	78082922
9518	GDF15	chr19	18497000	18499742
9525	VPS4B	chr18	61058211	61078814
9531	BAG3	chr10	121411188	121436791
9532	BAG2	chr6	57037496	57048985
9541	CIR1	chr2	175213228	175260350
9543	IGDCC3	chr15	65621250	65667759
9545	RAB3D	chr19	11436077	11448075
9547	CXCL14	chr5	134910261	134914504
9550	ATP6V1G1	chr9	117350119	117360020
9552	SPAG7	chr17	4862832	4871099
9553	MRPL33	chr2	27997292	28002420
9588	PRDX6	chr1	173446537	173456999
9590	AKAP12	chr6	151561698	151674872
9592	IER2	chr19	13264001	13264669
9595	CYTIP	chr2	158272192	158300532
9603	NFE2L3	chr7	26192119	26225400
9607	CARTPT	chr5	71015121	71016439
9610	RIN1	chr11	66099750	66103873
9623	TCL1B	chr14	96152805	96157655
9630	GNA14	chr9	80038898	80262709
9636	ISG15	chr1	949364	949855
9638	FEZ1	chr11	125318399	125359673
9646	CTR9	chr11	10772960	10800649
9668	ZNF432	chr19	52536976	52538694
9694	EMC2	chr8	109458488	109498824
9781	RNF144A	chr2	7137058	7213499
9842	PLEKHM1	chr17	43515227	43565147
9897	WASHC5	chr8	126036862	126096140
9903	KLHL21	chr1	6653428	6662877
9921	RNF10	chr12	120972615	121013752
9945	GFPT2	chr5	179729420	179765601
9950	GOLGA5	chr14	93263783	93305788
9957	HS3ST1	chr4	11400709	11401629
9962	SLC23A2	chr20	4837621	4913208
9965	FGF19	chr11	69514033	69518644
9968	MED12	chrX	70338605	70360707
9969	MED13	chr17	60023832	60142566
9973	CCS	chr11	66361113	66373323
9976	CLEC2B	chr12	10005902	10015170
9982	FGFBP1	chr4	15937554	15938255
10058	ABCB6	chr2	220074663	220083395
10113	PREB	chr2	27354285	27357289
10204	NUTF2	chr16	67899034	67904813
10218	ANGPTL7	chr1	11249637	11255077
10302	SNAPC5	chr15	66786777	66790069
10311	VPS26C	chr21	38597848	38639595
10312	TCIRG1	chr11	67808739	67818283
10392	NOD1	chr7	30465257	30496537
10408	MYCNOS	chr2	16080038	16080364
10464	PIBF1	chr13	73357608	73590054
10465	PPIH	chr1	43124118	43133087
10509	SEMA4B	chr15	90744688	90771872
10512	SEMA3C	chr7	80374213	80546148
10584	COLEC10	chr8	120079521	120118427
10617	STAMBP	chr2	74057984	74089383
10626	TRIM16	chr17	15531932	15586389
10654	PMVK	chr1	154897608	154909161
10745	PHTF1	chr1	114240884	114301325
10794	ZNF460	chr19	57795916	57803595
10888	GPR83	chr11	94113318	94134413
10891	PPARGC1A	chr4	23797448	24093159
10983	CCNI	chr4	77969375	77996696
10999	SLC27A4	chr9	131105412	131122767
11201	POLI	chr18	51795917	51846734
11212	PLPBP	chr8	37620073	37635619
11216	AKAP10	chr17	19812494	19880992
11251	PTGDR2	chr11	60620011	60621195
11316	COPE	chr19	19010491	19030157
22841	RAB11FIP2	chr10	119768512	119805674
22898	DENND3	chr8	142138807	142204329
23029	RBM34	chr1	235295031	235324541
23036	ZNF292	chr6	87865310	87971516
23064	SETX	chr9	135139629	135224815
23067	SETD1B	chr12	122242644	122268142
23132	RAD54L2	chr3	51624437	51697433
23165	NUP205	chr7	135255852	135333301
23167	EFR3A	chr8	132952742	133023139
23317	DNAJC13	chr3	132153395	132257123
23381	SMG5	chr1	156220381	156252471
23476	BRD4	chr19	15349191	15383910
23530	NNT	chr5	43609298	43704503
23536	ADAT1	chr16	75634117	75654697
23555	TSPAN15	chr10	71211351	71266731
23558	WBP2	chr17	73842989	73851378
23584	VSIG2	chr11	124617434	124622033
23590	PDSS1	chr10	26986641	27035399
23593	HEBP2	chr6	138724701	138734212
23616	SH3BP1	chr22	38035795	38052063
23649	POLA2	chr11	65029764	65064737
23761	PISD	chr22	32015601	32058194
23768	FLRT2	chr14	86087859	86089838
25911	DPCD	chr10	103348094	103369225
25934	NIPSNAP3A	chr9	107510074	107521616
25957	PNISR	chr6	99848419	99862535
25974	MMACHC	chr1	45966005	45974884
26085	KLK13	chr19	51559847	51568324
26108	PYGO1	chr15	55838224	55881050
26118	WSB1	chr17	25621422	25639392
26497	OR10D3	chr11	124055977	124056912
26507	CNNM1	chr10	101089145	101151270
26530	OR12D1	chr6	29385057	29386000
26986	PABPC1	chr8	101716529	101733811
26995	TRUB2	chr9	131071832	131084687
27129	HSPB7	chr1	16342078	16345964
27199	OXGR1	chr13	97639003	97640013
27292	DIMT1	chr5	61686693	61699599
27334	P2RY10	chrX	78203308	78217034
28234	SLCO1B3	chr12	20968673	21069178
28960	DCPS	chr11	126173976	126215505
29798	C2orf27A	chr2	132524188	132524772
29800	ZDHHC1	chr16	67428516	67440345
29883	CNOT7	chr8	17088232	17102661
29889	GNL2	chr1	38032459	38061423
29895	MYLPF	chr16	30387141	30389218
29914	UBIAD1	chr1	11333589	11346185
29916	SNX11	chr17	46189406	46198867
50613	UBQLN3	chr11	5528824	5530788
50618	ITSN2	chr2	24426498	24538094
50848	F11R	chr1	160968833	160990863
51002	TPRKB	chr2	73957073	73961696
51016	EMC9	chr14	24608222	24610513
51050	PI15	chr8	75737485	75761485
51099	ABHD5	chr3	43740766	43760021
51143	DYNC1LI1	chr3	32568294	32612262
51205	ACP6	chr1	147102807	147142170
51253	MRPL37	chr1	54665917	54691052
51283	BFAR	chr16	14738204	14761681
51347	TAOK3	chr12	118587845	118693372
51378	ANGPT4	chr20	853606	896857
51501	HIKESHI	chr11	86017287	86056677
51531	TRMO	chr9	100660476	100684775
51573	GDE1	chr16	19514795	19533286
51585	PCF11	chr11	82868482	82895933
51692	CPSF3	chr2	9563903	9613143
51747	LUC7L3	chr17	48797094	48828295
53944	CSNK1G1	chr15	64458180	64592698
53981	CPSF2	chr14	92597329	92628085
54495	TMX3	chr18	66344173	66382218
54504	CPVL	chr7	29035391	29160677
54505	DHX29	chr5	54552319	54603401
54529	ASNSD1	chr2	190530859	190535449
54800	KLHL24	chr3	183368145	183397071
54876	DCAF16	chr4	17805117	17805764
54908	SPDL1	chr5	169015421	169031208
54977	SLC25A38	chr3	39425216	39438008
54980	C2orf42	chr2	70377491	70409117
54986	ULK4	chr3	41288423	41996251
54988	ACSM5	chr16	20422807	20451771
55002	TMCO3	chr13	114149897	114203864
55027	HEATR3	chr16	50100043	50138969
55032	SLC35A5	chr3	112282251	112301580
55066	PDPR	chr16	70154396	70190779
55080	TAPBPL	chr12	6561415	6571312
55088	CCDC186	chr10	115884905	115923027
55100	WDR70	chr5	37379590	37752672
55119	PRPF38B	chr1	109235214	109242639
55174	INTS10	chr8	19675049	19709313
55211	DPPA4	chr3	109046838	109056364
55213	RCBTB1	chr13	50108261	50141415
55239	OGFOD1	chr16	56485525	56510114
55295	KLHL26	chr19	18770545	18780052
55304	SPTLC3	chr20	12989916	13145511
55324	ABCF3	chr3	183903996	183911483
55345	ZGRF1	chr4	113460706	113545032
55352	COPRS	chr17	30179161	30186218
55366	LGR4	chr11	27389417	27493849
55508	SLC35E3	chr12	69140158	69158667
55577	NAGK	chr2	71295676	71305635
55591	VEZT	chr12	95611627	95694446
55596	ZCCHC8	chr12	122958047	122985387
55617	TASP1	chr20	13371010	13610725
55659	ZNF416	chr19	58083490	58087301
55661	DDX27	chr20	47835893	47860241
55667	DENND4C	chr9	19276173	19372168
55689	YEATS2	chr3	183432951	183528368
55715	DOK4	chr16	57507292	57513419
55803	ADAP2	chr17	29249033	29283486
55832	CAND1	chr12	67663498	67706607
56052	ALG1	chr16	5121851	5134879
56242	ZNF253	chr19	20002282	20003553
56256	SERTAD4	chr1	210411306	210419270
56849	TCEAL7	chrX	102586332	102586631
56900	TMEM167B	chr1	109635511	109637198
56902	PNO1	chr2	68385067	68401931
56965	PARP6	chr15	72533799	72559163
57118	CAMK1D	chr10	12391818	12870883
57122	NUP107	chr12	69082740	69136239
57142	RTN4	chr2	55200683	55277436
57184	FAM219B	chr15	75194963	75199141
57336	ZNF287	chr17	16455173	16472524
57379	AICDA	chr12	8756883	8759610
57498	KIDINS220	chr2	8867026	8967223
57508	INTS2	chr17	59944921	60004023
57522	SRGAP1	chr12	64238597	64536449
57546	PDP2	chr16	66918188	66919774
57561	ARRDC3	chr5	90667220	90678909
57570	TRMT5	chr14	61441830	61447836
57608	JCAD	chr10	30315033	30336741
57614	KIAA1468	chr18	59854739	59972764
57633	LRRN1	chr3	3886326	3888473
57718	PPP4R4	chr14	94640803	94741859
57727	NCOA5	chr20	44690942	44699177
57828	CATSPERG	chr19	38827875	38861429
58476	TP53INP2	chr20	33296544	33298108
59277	NTN4	chr12	96052865	96181247
60558	GUF1	chr4	44680640	44700695
60560	NAA35	chr9	88557075	88636872
60561	RINT1	chr7	105172763	105207755
64089	SNX16	chr8	82713735	82752221
64097	EPB41L4A	chr5	111479537	111754736
64172	OSGEPL1	chr2	190615307	190626390
64327	LMBR1	chr7	156476775	156685687
64375	IKZF4	chr12	56411922	56429112
64396	GMCL2	chr5	177612723	177614300
64430	PCNX4	chr14	60574357	60600936
64434	NOM1	chr7	156742432	156762394
64763	ZNF574	chr19	42572864	42585446
64789	EXO5	chr1	40980217	40981335
64794	DDX31	chr9	135470256	135545636
64801	ARV1	chr1	231114852	231133006
64963	MRPS11	chr15	89010949	89021207
64969	MRPS5	chr2	95753105	95787536
65082	VPS33A	chr12	122716796	122750955
65263	PYCR3	chr8	144687873	144691754
79002	TRIR	chr19	12841778	12845471
79026	AHNAK	chr11	62259202	62303570
79029	SPATA5L1	chr15	45694628	45713405
79144	PPDPF	chr20	62152662	62153229
79173	C19orf57	chr19	13993618	14016923
79187	FSD1	chr19	4305943	4323637
79296	OR52E1	chr11	5090802	5091724
79346	OR4C5	chr11	48387040	48388017
79369	B3GNT4	chr12	122689166	122691932
79470	OR51J1	chr11	5423827	5424774
79482	OR5AL1	chr11	56180172	56181156
79490	OR10G6	chr11	123864873	123865868
79549	OR6J1	chr14	23102676	23103716
79577	CDC73	chr1	193091331	193219002
79587	CARS2	chr13	111293887	111358440
79607	FAM118B	chr11	126104897	126131381
79611	ACSS3	chr12	81471900	81648698
79642	ARSJ	chr4	114823433	114899990
79713	IGFLR1	chr19	36230184	36232081
79730	NSUN7	chr4	40752711	40810953
79739	TTLL7	chr1	84335648	84417660
79770	TXNDC15	chr5	134210118	134235372
79794	C12orf49	chr12	117155618	117175772
79801	SHCBP1	chr16	46615644	46655271
79912	PYROXD1	chr12	21590665	21621685
79977	GRHL2	chr8	102555470	102678928
80003	PCNX2	chr1	233120053	233431224
80010	RMI1	chr9	86615902	86617776
80021	TMEM62	chr15	43426001	43476781
80023	NRSN2	chr20	329379	334276
80024	SLC8B1	chr12	113737585	113770683
80025	PANK2	chr20	3869748	3903938
80086	TUBA4B	chr2	220131240	220136418
80095	ZNF606	chr19	58489672	58500089
80149	ZC3H12A	chr1	37941098	37949209
80198	MUS81	chr11	65628225	65633520
80255	SLC35F5	chr2	114472724	114513122
80757	TMEM121	chr14	105995172	105996128
80851	SH3BP5L	chr1	249106102	249119134
81458	OR2T7	chr1	248604418	248605431
81490	PTDSS2	chr11	450456	490579
81603	TRIM8	chr10	104404375	104417108
81609	SNX27	chr1	151584678	151666890
81626	SHCBP1L	chr1	182869121	182922268
81671	VMP1	chr17	57808808	57917269
83446	CCDC70	chr13	52439515	52440213
83758	RBP5	chr12	7276720	7282354
83850	ESYT3	chr3	138153641	138195335
83861	RSPH3	chr6	159398573	159421008
83890	SPATA9	chr5	94994330	95018558
83903	HASPIN	chr17	3627230	3629623
84063	KIRREL2	chr19	36348022	36357435
84085	FBXO30	chr6	146121245	146127541
84102	SLC41A2	chr12	105198933	105322305
84124	ZNF394	chr7	99091155	99097716
84142	ABRAXAS1	chr4	84383625	84406225
84166	NLRC5	chr16	57054625	57116437
84187	TMEM164	chrX	109247003	109416676
84278	MFSD14C	chr9	99711824	99735230
84284	NTPCR	chr1	233086457	233114171
84299	MIEN1	chr17	37885778	37886748
84306	PDCD2L	chr19	34895336	34917022
84314	TMEM107	chr17	8077524	8079604
84322	C18orf12	chr18	45778672	45779205
84327	ZBED3	chr5	76373002	76373703
84331	MCRIP2	chr16	691992	698187
84433	CARD11	chr7	2946275	2987422
84553	FAXC	chr6	99729043	99797248
84804	MFSD9	chr2	103334882	103353269
84895	MIGA2	chr9	131799247	131832729
84896	ATAD1	chr10	89514447	89574356
84908	FAM136A	chr2	70524424	70529143
84910	TMEM87B	chr2	112813169	112873717
84946	LTV1	chr6	144165623	144184661
84976	DISP1	chr1	223116166	223179311
84988	PPP1R16A	chr8	145722578	145727283
85442	KNDC1	chr10	134973972	135038391
85445	CNTNAP4	chr16	76311561	76592577
85479	DNAJC5B	chr8	66963783	67012263
88745	RRP36	chr6	42989393	42996963
90121	TSR2	chrX	54466855	54470980
90313	TP53I13	chr17	27895777	27899939
90594	ZNF439	chr19	11976972	11979381
90957	DHX57	chr2	39025444	39095547
91694	LONRF1	chr8	12580608	12612929
91754	NEK9	chr14	75551270	75593624
92241	RCSD1	chr1	167653137	167667079
92483	LDHAL6B	chr15	59499140	59500282
92689	FAM114A1	chr4	38879700	38945175
92703	TMEM183A	chr1	202976594	202992165
92715	DPH7	chr9	140449694	140473229
92840	REEP6	chr19	1491269	1496669
93190	C1orf158	chr1	12806379	12820881
93380	MMGT1	chrX	135047186	135055834
94015	TTYH2	chr17	72209727	72256345
94081	SFXN1	chr5	174919107	174953734
112609	MRAP2	chr6	84765038	84799197
112611	RWDD2A	chr6	83904171	83905988
112849	L3HYPDH	chr14	59932365	59951034
113000	RPUSD1	chr16	835953	837737
113146	AHNAK2	chr14	105404403	105444574
113178	SCAMP4	chr19	1917692	1924280
113179	ADAT3	chr19	1912047	1913147
113452	TMEM54	chr1	33360409	33363921
114821	ZBED9	chr6	28542421	28554494
115811	IQCD	chr12	113633383	113645971
116966	WDR17	chr4	177017671	177100727
118738	ZNF488	chr10	48370533	48371552
120224	TMEM45B	chr11	129722378	129728577
120776	OR2D2	chr11	6912808	6913731
122046	TEX26	chr13	31506853	31549041
122416	ANKRD9	chr14	102973276	102974226
123346	HIGD2B	chr15	72968398	72968715
123904	NRN1L	chr16	67918807	67922624
124402	UBALD1	chr16	4659637	4664798
124637	CYB5D1	chr17	7761453	7766786
124857	WFIKKN2	chr17	48913299	48918377
126626	GABPB2	chr1	151060267	151090729
126789	PUSL1	chr1	1244024	1246756
127002	ATXN7L2	chr1	110026576	110034342
127608	OR2AJ1	chr1	248097068	248098054
127700	OSCP1	chr1	36883743	36915970
127703	C1orf216	chr1	36181236	36181922
128338	DRAM2	chr1	111660785	111674176
129787	TMEM18	chr2	669583	677345
131368	ZPLD1	chr3	102153959	102196459
132200	C3orf49	chr3	63805148	63817520
134492	NUDCD2	chr5	162880976	162887056
137682	NDUFAF6	chr8	96037237	96087920
137868	SGCZ	chr8	13947955	14412435
143684	FAM76B	chr11	95504728	95522642
143879	KBTBD3	chr11	105923580	105929824
144100	PLEKHA7	chr11	16804302	17035948
145581	LRFN5	chr14	42355829	42368163
145942	TMCO5A	chr15	38228525	38243432
147741	ZNF560	chr19	9577253	9585001
147923	ZNF420	chr19	37618029	37619957
147965	FAM98C	chr19	38893794	38899519
148753	FAM163A	chr1	179782233	179783321
149111	CNIH3	chr1	224622791	224922406
150572	SMYD1	chr2	88367384	88410028
150962	PUS10	chr2	61169533	61239025
151188	ARL6IP6	chr2	153575139	153616351
151651	EFHB	chr3	19921126	19975510
151790	WDR49	chr3	167196669	167371213
152100	CMC1	chr3	28294479	28361117
152185	SPICE1	chr3	113164157	113233685
152217	NCBP2-AS2	chr3	196669588	196669884
152992	TRMT44	chr4	8442550	8477725
158376	SPAAR	chr9	35910416	35910685
158584	FAAH2	chrX	57313259	57515362
160857	CCDC122	chr13	44411419	44443512
161145	TMEM229B	chr14	67940140	67953834
161502	CFAP161	chr15	81426671	81440871
161725	OTUD7A	chr15	31775500	31947449
161835	FSIP1	chr15	39893084	40068725
162394	SLFN5	chr17	33585710	33592904
163071	ZNF114	chr19	48785628	48790132
163087	ZNF383	chr19	37733367	37734563
164781	DAW1	chr2	228750066	228786279
166793	ZBTB49	chr4	4301673	4323040
170692	ADAMTS18	chr16	77317856	77468592
170958	ZNF525	chr19	53879020	53885269
171222	UBE2L5	chr13	31002128	31002589
196528	ARID2	chr12	46123620	46298858
200008	CDCP2	chr1	54598644	54618595
200014	CC2D1B	chr1	52819194	52830292
201163	FLCN	chr17	17116972	17131451
201562	HACD2	chr3	123213738	123303874
201626	PDE12	chr3	57542107	57640517
203238	CCDC171	chr9	15571620	16022377
203522	INTS6L	chrX	134654918	134716222
