entrez	length_RefSeq	domains_InterPro	duplicability	ohnolog	essentiality_percentage	expressed_tissues_rnaseq	expressed_tissues_protein	ppin_degree	ppin_betweenness	ppin_clustering	complexes	mirna	multiDomain	ppin_hub	ppin_central	old	metazoans	vertebrates	mammalsPrimates	essentiality_oneCellLine	rnaseq_never	rnaseq_selective	rnaseq_middle	rnaseq_ubiquitous	protein_low	protein_high
58480	258	4	0	1	1.44927536231884	43	39	131	346660.219727615	0.00528479154433353	4	3	1	1	1	1	0	0	0	1	0	0	0	1	0	0
58489	329	2	1	1	1.44927536231884	41	17	16	1555.37428612596	0.0682926829268293	3	30	1	0	0	1	0	0	0	1	0	0	0	1	0	0
58490	326	4	0	1	11.4942528735632	43	38	73	7464.65280391428	0.131659056316591	5	15	1	1	0	1	0	0	0	1	0	0	0	1	0	0
58492	545	4	1	0	0	39	36	3	180.986806399869	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0
58496	201	1	0	0	1.70454545454545	43	4	8	57.131972192646	0.0714285714285714	3	74	0	0	0	0	0	0	1	1	0	0	0	1	1	0
58510	536	3	0	0	13.3333333333333	2	2	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	1	0	0	0	1	0	1	0	0	1	0
58511	361	1	0	1	0	3	36	36	7375.43548983746	0.0222222222222222	3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
58515	94	1	1	0	0	43	26	4	288.548562323628	0	1	14	0	0	0	1	0	0	0	0	0	0	0	1	0	0
58517	843	6	0	0	42.4418604651163	43	43	73	13972.0044382526	0.170852359208524	1	14	1	1	1	1	0	0	0	1	0	0	0	1	0	1
58524	472	5	0	0	0	5	1	26	2481.17141613666	0.0676923076923077	3	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0
58527	81	2	0	0	0	42	32	5	15.3339198372722	0.1	3	20	1	0	0	1	0	0	0	0	0	0	0	1	0	0
58528	400	3	1	1	0	43	39	13	173.50121508562	0.371794871794872	9	59	1	0	0	1	0	0	0	0	0	0	0	1	0	0
58529	299	1	0	0	0	26	1	17	1937.69458574882	0.147058823529412	3	14	0	0	0	0	0	1	0	0	0	0	1	0	1	0
58531	103	3	0	0	2.08333333333333	2	36	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	0	0	0	1	1	0	1	0	0	0	0
58533	418	7	1	1	26.2773722627737	43	23	72	33001.0576910791	0.0625978090766823	1	7	1	1	1	1	0	0	0	1	0	0	0	1	0	0
58538	637	12	0	1	0	0	36	2	10.8620619098822	0	1	14	1	0	0	1	0	0	0	0	1	0	0	0	0	0
58985	574	3	0	0	2.25988700564972	16	36	7	23108.9323001097	0.19047619047619	8	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0
58986	771	3	0	0	3.97727272727273	43	39	7	726.180631002375	0.0476190476190476	3	5	1	0	0	0	1	0	0	1	0	0	0	1	0	0
59082	90	2	0	0	0	2	13	3	85.407193788506	0.666666666666667	3	14	1	0	0	0	0	0	1	0	0	1	0	0	0	0
59274	362	0	0	0	0	42	36	2	139.598168768457	0	3	28	0	0	0	1	0	0	0	0	0	0	0	1	0	0
59283	425	3	0	1	6.06060606060606	2	2	16	1555.37428612596	0.0682926829268293	2	160	1	0	0	0	0	1	0	1	0	1	0	0	1	0
59285	260	3	0	0	0	3	36	16	1555.37428612596	0.0682926829268293	3	8	1	0	0	0	0	1	0	0	0	1	0	0	0	0
59335	367	4	0	0	16.3398692810458	0	36	16	1555.37428612596	0.0682926829268293	1	13	1	0	0	0	0	0	1	1	1	0	0	0	0	0
59336	707	3	0	0	0	0	36	1	0	0	3	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0
59339	425	2	0	1	0	43	40	5	573.153509254783	0.4	1	71	1	0	0	1	0	0	0	0	0	0	0	1	0	0
59342	452	3	0	0	0	43	35	17	1355.04398443434	0.257352941176471	3	14	1	0	0	1	0	0	0	0	0	0	0	1	0	0
59343	589	2	0	1	1.69491525423729	43	44	39	11749.2004644226	0.102564102564103	3	70	1	0	1	1	0	0	0	1	0	0	0	1	0	1
59345	340	8	1	1	1.12994350282486	40	44	65	24205.8238491501	0.0394230769230769	46	27	1	1	1	1	0	0	0	1	0	0	0	1	0	1
59353	167	3	0	0	0	27	6	1	0	0	3	3	1	0	0	0	1	0	0	0	0	0	1	0	1	0
60313	474	1	0	1	0.584795321637427	43	44	47	11265.5888502251	0.0925069380203515	3	48	0	1	1	0	1	0	0	1	0	0	0	1	0	1
60314	376	3	0	0	1.12994350282486	43	44	32	4670.49149980607	0.094758064516129	1	4	1	0	0	1	0	0	0	1	0	0	0	1	0	1
60370	147	2	0	0	0	42	44	8	1418.07081398575	0.107142857142857	3	4	1	0	0	0	0	1	0	0	0	0	0	1	0	1
60484	340	8	0	0	7.64705882352941	6	1	16	1555.37428612596	0.0682926829268293	3	1	1	0	0	0	0	1	0	1	0	1	0	0	1	0
60485	383	4	0	0	1.12994350282486	43	34	101	58618.1374855136	0.0512871287128713	9	18	1	1	1	0	1	0	0	1	0	0	0	1	0	0
60493	764	3	0	0	14.5833333333333	43	43	16	2673.41028887767	0.0583333333333333	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1
60506	481	4	0	0	2.89855072463768	0	36	12	1817.44683690627	0.0151515151515152	3	5	1	0	0	1	0	0	0	1	1	0	0	0	0	0
60529	411	5	0	1	1.15606936416185	2	36	15	1203.23831693487	0.0380952380952381	3	14	1	0	0	1	0	0	0	1	0	1	0	0	0	0
60559	180	1	0	0	29.2397660818713	43	34	12	1565.28305442341	0.121212121212121	3	83	0	0	0	1	0	0	0	1	0	0	0	1	0	0
60598	330	4	0	1	1.14942528735632	15	36	7	0.742664535802787	0.904761904761905	3	14	1	0	0	1	0	0	0	1	0	0	1	0	0	0
60672	388	1	0	0	1.44927536231884	43	14	7	289.587964330887	0.0476190476190476	3	14	0	0	0	0	1	0	0	1	0	0	0	1	0	0
60678	596	3	0	0	27.1676300578035	43	29	17	876.367204649948	0.132352941176471	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0
60684	1133	2	0	0	33.9080459770115	43	36	19	4509.34615976628	0.304093567251462	2	2	1	0	0	1	0	0	0	1	0	0	0	1	0	0
60685	227	3	0	0	1.13636363636364	43	32	5	48.2788760111736	0.3	3	22	1	0	0	1	0	0	0	1	0	0	0	1	0	0
63036	269	5	0	0	0.568181818181818	7	36	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	1	0	0	0	1	0	0	1	0	0	0
63874	342	2	0	1	0	43	28	2	2.10038397492171	0	3	7	1	0	0	1	0	0	0	0	0	0	0	1	0	0
63875	175	2	0	0	27.2727272727273	43	44	43	1971.18593235574	0.312292358803987	9	80	1	1	0	1	0	0	0	1	0	0	0	1	0	1
63876	472	4	0	1	0.564971751412429	35	43	7	127.250190267975	0	3	35	1	0	0	1	0	0	0	1	0	0	1	0	0	1
63891	1314	6	0	0	0	43	42	44	19232.6520860232	0.0465116279069767	5	3	1	1	1	1	0	0	0	0	0	0	0	1	0	1
63897	1181	3	0	0	2.02702702702703	42	36	20	1970.49191579786	0.0157894736842105	3	3	1	0	0	1	0	0	0	1	0	0	0	1	0	0
63899	340	3	0	0	0	41	36	6	192.7215777842	0	3	26	1	0	0	1	0	0	0	0	0	0	0	1	0	0
63904	190	7	1	0	2.25988700564972	1	36	44	13803.4344195515	0.025369978858351	3	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0
63906	525	2	0	0	1.70454545454545	43	32	16	1555.37428612596	0.0682926829268293	3	31	1	0	0	1	0	0	0	1	0	0	0	1	0	0
63925	1342	2	0	0	76.4705882352941	43	36	15	1195.52026970997	0.180952380952381	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	0
63928	196	3	0	0	0	18	11	5	270.268163768671	0	3	14	1	0	0	1	0	0	0	0	0	0	1	0	0	0
63931	128	1	0	0	32.183908045977	43	35	42	1225.37270988501	0.200929152148664	9	54	0	1	0	1	0	0	0	1	0	0	0	1	0	0
63935	704	4	0	0	0.564971751412429	43	42	13	1131.2439687544	0.0897435897435897	3	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1
63943	349	4	0	0	26.3157894736842	39	37	59	10437.0161862418	0.09760374050263	5	2	1	1	1	1	0	0	0	1	0	0	0	1	0	0
63948	342	3	0	0	4.8780487804878	2	1	19	745.361278279137	0.064327485380117	3	10	1	0	0	0	1	0	0	1	0	1	0	0	1	0
63950	542	5	0	0	1.44927536231884	1	36	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	0	1	0	0	1	0	1	0	0	0	0
63951	504	5	0	0	2.25988700564972	12	36	4	19.5418001472998	0.166666666666667	3	14	1	0	0	0	1	0	0	1	0	0	1	0	0	0
63973	272	3	0	1	5.16129032258065	1	36	2	8.71235740840499	0	3	14	1	0	0	0	0	1	0	1	0	1	0	0	0	0
63974	337	5	0	1	0	1	4	1	0	0	3	14	1	0	0	0	0	0	1	0	0	1	0	0	1	0
63978	571	3	0	0	0	0	36	48	4420.91074418069	0.0469858156028369	1	14	1	1	0	1	0	0	0	0	1	0	0	0	0	0
64005	1018	5	0	1	2.94117647058824	29	6	6	24.9723041015931	0	3	14	1	0	0	1	0	0	0	1	0	0	1	0	1	0
64063	317	5	0	1	0	15	6	2	2.61428185766105	0	3	23	1	0	0	1	0	0	0	0	0	0	1	0	1	0
64065	193	2	1	0	0.564971751412429	42	1	1	0	0	2	26	1	0	0	0	0	1	0	1	0	0	0	1	1	0
64066	513	14	0	1	0	2	7	1	0	0	3	14	1	0	0	1	0	0	0	0	0	1	0	0	1	0
64083	298	2	0	1	1.35135135135135	43	28	44	23237.6633377537	0.0232558139534884	3	10	1	1	1	1	0	0	0	1	0	0	0	1	0	0
64084	955	4	0	1	0	27	5	16	1555.37428612596	0.0682926829268293	3	18	1	0	0	0	1	0	0	0	0	0	1	0	1	0
64087	563	4	0	0	0	43	38	34	5492.92004395307	0.10873440285205	1	23	1	0	0	1	0	0	0	0	0	0	0	1	0	0
64090	398	2	0	1	0	1	3	1	0	0	3	14	1	0	0	0	1	0	0	0	0	1	0	0	1	0
64096	299	3	0	0	0.606060606060606	0	36	1	0	0	16	14	1	0	0	0	0	1	0	1	1	0	0	0	0	0
64102	317	1	0	0	0	6	36	1	0	0	3	14	0	0	0	0	0	1	0	0	0	1	0	0	0	0
64106	430	4	0	1	0	2	36	1	0	0	3	50	1	0	0	0	1	0	0	0	0	1	0	0	0	0
64108	246	3	0	0	0	38	36	16	1555.37428612596	0.0682926829268293	3	16	1	0	0	0	1	0	0	0	0	0	0	1	0	0
64110	307	4	0	1	0	43	26	9	523.019776411612	0.0555555555555556	3	15	1	0	0	1	0	0	0	0	0	0	0	1	0	0
64111	196	1	0	0	0	0	0	3	0	1	3	22	0	0	0	0	0	1	0	0	1	0	0	0	1	0
64122	309	2	0	0	1.15606936416185	43	0	16	1555.37428612596	0.0682926829268293	3	67	1	0	0	1	0	0	0	1	0	0	0	1	1	0
64123	690	10	0	1	0.581395348837209	40	7	16	1555.37428612596	0.0682926829268293	3	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0
64131	959	3	0	1	0	38	44	3	5751.82743206841	0	3	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1
64132	865	2	0	1	2.48447204968944	43	36	23	2996.1291126578	0.126482213438735	3	8	1	0	0	1	0	0	0	1	0	0	0	1	0	0
64135	1025	8	0	1	1.92307692307692	42	41	19	3091.65318769932	0.0935672514619883	10	4	1	0	0	1	0	0	0	1	0	0	0	1	0	1
64146	243	2	0	0	4.41176470588235	43	41	35	6903.98578194206	0.0100840336134454	3	70	1	0	0	1	0	0	0	1	0	0	0	1	0	1
64149	396	1	0	0	1.77514792899408	43	33	13	486.638379765766	0.102564102564103	3	104	0	0	0	1	0	0	0	1	0	0	0	1	0	0
64168	351	6	0	1	1.25786163522013	26	5	11	562.222495463806	0.0909090909090909	3	21	1	0	0	1	0	0	0	1	0	0	1	0	1	0
64170	536	3	0	0	12.4183006535948	20	12	75	14590.1870311667	0.08	7	14	1	1	1	0	0	1	0	1	0	0	1	0	0	0
64184	147	3	1	0	2.89855072463768	2	1	1	0	0	3	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0
64207	796	1	0	0	0	43	40	16	967.499006648776	0.175	1	23	0	0	0	0	1	0	0	0	0	0	0	1	0	0
64208	291	2	0	1	2.02702702702703	13	36	1	0	0	3	14	1	0	0	0	1	0	0	1	0	0	1	0	0	0
64211	402	4	0	1	0	0	36	16	1555.37428612596	0.0682926829268293	3	21	1	0	0	1	0	0	0	0	1	0	0	0	0	0
64215	554	6	0	0	10.1351351351351	43	42	23	8055.91801407963	0.0276679841897233	3	3	1	0	0	1	0	0	0	1	0	0	0	1	0	1
64216	396	4	1	0	16.5714285714286	43	36	17	10719.9628386857	0.102941176470588	3	2	1	0	1	1	0	0	0	1	0	0	0	1	0	0
64221	1386	9	0	1	1.15606936416185	6	36	8	1151.68948788857	0.142857142857143	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0
64222	397	3	0	1	0	43	41	26	3977.80115374898	0.0338461538461538	3	8	1	0	0	1	0	0	0	0	0	0	0	1	0	1
64224	406	3	0	1	0	43	41	5	191.465283997544	0	3	37	1	0	0	0	1	0	0	0	0	0	0	1	0	1
64232	200	3	0	0	1.14285714285714	1	1	1	0	0	3	14	1	0	0	0	0	0	1	1	0	1	0	0	1	0
64236	602	4	0	1	3.44827586206897	43	28	12	451.628270447366	0.0454545454545455	3	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0
64240	651	4	0	0	0.564971751412429	4	36	4	194.814375578701	0.166666666666667	3	7	1	0	0	1	0	0	0	1	0	1	0	0	0	0
64318	800	4	0	0	34.3283582089552	43	36	50	984.318657602243	0.263673469387755	3	8	1	1	0	1	0	0	0	1	0	0	0	1	0	0
64320	459	5	0	0	8.47457627118644	43	36	19	1138.98470292514	0.128654970760234	3	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0
64321	414	4	0	1	2.92397660818713	31	20	6	48.9361406168235	0	2	22	1	0	0	0	0	0	1	1	0	0	1	0	0	0
64324	2696	10	0	1	0.564971751412429	43	43	38	5372.19043768042	0.0810810810810811	8	76	1	0	0	1	0	0	0	1	0	0	0	1	0	1
64328	1151	3	0	0	10.1449275362319	42	36	48	11781.0445881185	0.0629432624113475	3	25	1	1	1	1	0	0	0	1	0	0	0	1	0	0
64386	562	10	0	1	0.568181818181818	22	40	3	14.1173188771366	0	3	2	1	0	0	1	0	0	0	1	0	0	1	0	0	0
64393	289	4	0	0	0	41	43	24	3098.34783974163	0.130434782608696	3	143	1	0	0	0	1	0	0	0	0	0	0	1	0	1
64395	515	3	1	0	0.675675675675676	43	43	96	69727.9669182174	0.0166666666666667	3	11	1	1	1	1	0	0	0	1	0	0	0	1	0	1
64399	700	6	0	0	0	16	36	5	255.180075706751	0.3	2	106	1	0	0	0	1	0	0	0	0	0	1	0	0	0
64403	819	6	0	1	10.2941176470588	33	36	6	217.816097049078	0.4	2	14	1	0	0	1	0	0	0	1	0	0	1	0	0	0
64405	828	6	0	1	0	5	36	1	0	0	3	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0
64407	235	4	0	0	10.4166666666667	18	42	5	543.075782339924	0.3	3	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1
64409	598	4	0	0	0.564971751412429	30	4	16	1555.37428612596	0.0682926829268293	3	13	1	0	0	1	0	0	0	1	0	0	1	0	1	0
64410	589	7	1	1	0	39	38	10	728.778669539572	0.266666666666667	4	34	1	0	0	1	0	0	0	0	0	0	0	1	0	0
64411	1544	12	0	1	2.82485875706215	41	36	5	148.638980181897	0.3	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	0
64417	215	1	0	0	0	43	36	5	583.839785414119	0.2	3	7	0	0	0	1	0	0	0	0	0	0	0	1	0	0
64431	396	2	0	0	26.9005847953216	42	39	33	1175.40724794102	0.107954545454545	3	3	1	0	0	1	0	0	0	1	0	0	0	1	0	0
64432	173	3	0	0	18.3673469387755	43	41	38	2573.08601533647	0.32574679943101	9	22	1	0	0	0	1	0	0	1	0	0	0	1	0	1
64478	3564	4	0	1	1.12994350282486	2	36	3	47.9636882780406	0	3	13	1	0	0	1	0	0	0	1	0	1	0	0	0	0
64499	275	5	1	1	0	35	11	14	679.089097403071	0.131868131868132	3	14	1	0	0	1	0	0	0	0	0	0	1	0	0	0
64518	490	1	0	1	0	5	5	9	342.975796942491	0.111111111111111	3	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0
64579	872	4	1	1	2.02702702702703	0	36	16	1555.37428612596	0.0682926829268293	3	8	1	0	0	1	0	0	0	1	1	0	0	0	0	0
64581	247	4	0	0	0	41	36	22	14042.6294705362	0.025974025974026	3	33	1	0	1	1	0	0	0	0	0	0	0	1	0	0
64582	494	2	0	0	1.44927536231884	20	36	3	76.0778282071562	0	3	7	1	0	0	0	1	0	0	1	0	0	1	0	0	0
64591	308	2	1	0	0	1	1	1	0	0	3	14	1	0	0	1	0	0	0	0	0	1	0	0	1	0
64601	839	4	0	0	16.3120567375887	43	44	48	9915.55381729669	0.0647163120567376	8	1	1	1	1	1	0	0	0	1	0	0	0	1	0	1
64641	575	10	1	1	0	17	36	1	0	0	3	14	1	0	0	0	1	0	0	0	0	0	1	0	0	0
64645	490	5	1	1	3.42857142857143	43	36	1	0	0	3	29	1	0	0	1	0	0	0	1	0	0	0	1	0	0
64648	97	1	1	0	1.44927536231884	1	1	1	0	0	3	14	0	0	0	0	0	0	1	1	0	1	0	0	1	0
64693	745	0	1	0	0	1	36	1	0	0	3	14	0	0	0	1	0	0	0	0	0	1	0	0	0	0
64710	243	1	0	0	1.12994350282486	43	44	19	3719.02308249603	0.064327485380117	3	102	0	0	0	0	0	1	0	1	0	0	0	1	0	1
64746	528	6	0	1	3.40909090909091	43	41	35	8233.94367401445	0.107563025210084	1	16	1	0	0	1	0	0	0	1	0	0	0	1	0	1
64755	468	1	0	0	3.40909090909091	43	28	35	7975.0601665266	0.0168067226890756	3	115	0	0	0	1	0	0	0	1	0	0	0	1	0	0
64761	701	5	0	1	0	40	41	16	1505.75943988588	0.166666666666667	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1
64768	491	1	0	0	10.7344632768362	42	34	97	63087.7078023856	0.0253436426116838	3	41	0	1	1	1	0	0	0	1	0	0	0	1	0	0
64771	298	4	1	0	0	43	37	10	375.464199341049	0.4	3	47	1	0	0	1	0	0	0	0	0	0	0	1	0	0
64781	537	3	0	0	0	43	36	45	12718.7998332705	0.0535353535353535	3	37	1	1	1	1	0	0	0	0	0	0	0	1	0	0
64782	325	3	0	1	0	42	36	34	4693.75602309696	0.0463458110516934	3	59	1	0	0	1	0	0	0	0	0	0	0	1	0	0
64787	715	10	0	1	7.2463768115942	39	38	16	2408.08365585097	0.0666666666666667	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0
64795	391	6	0	1	0	43	37	51	16350.7867009708	0.193725490196078	1	53	1	1	1	1	0	0	0	0	0	0	0	1	0	0
64806	177	2	0	0	0	0	34	2	8.63254107688487	0	3	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0
64838	234	3	0	0	0	39	41	17	1624.71851524351	0.0147058823529412	3	2	1	0	0	0	0	1	0	0	0	0	0	1	0	1
64841	184	3	1	0	16.1764705882353	43	25	17	2369.39035841534	0.0441176470588235	3	47	1	0	0	1	0	0	0	1	0	0	0	1	0	0
64852	912	7	0	0	36.7816091954023	43	36	31	1424.48962350487	0.206451612903226	3	18	1	0	0	1	0	0	0	1	0	0	0	1	0	0
64853	306	4	1	0	7.14285714285714	43	38	12	1632.70426181532	0.0606060606060606	3	25	1	0	0	1	0	0	0	1	0	0	0	1	0	0
64856	445	5	0	1	0.719424460431655	41	36	14	2089.67223049517	0	1	30	1	0	0	1	0	0	0	1	0	0	0	1	0	0
64864	1460	4	0	0	0	42	42	4	11.8957821301983	0.333333333333333	3	17	1	0	0	0	1	0	0	0	0	0	0	1	0	1
64866	836	2	0	0	0	30	37	15	4405.77508434521	0.0571428571428571	3	120	1	0	0	0	0	1	0	0	0	0	1	0	0	0
64881	951	3	0	1	0	11	36	49	13233.8287335167	0.0263605442176871	3	14	1	1	1	0	0	1	0	0	0	0	1	0	0	0
64895	736	4	0	1	2.25988700564972	42	34	9	118.124820347468	0.0555555555555556	3	66	1	0	0	1	0	0	0	1	0	0	0	1	0	0
64921	797	2	0	0	0	43	11	1	0	0	3	20	1	0	0	1	0	0	0	0	0	0	0	1	0	0
64925	467	1	0	0	13.5483870967742	43	35	4	0.889270011083245	0.666666666666667	3	4	0	0	0	0	0	1	0	1	0	0	0	1	0	0
64946	247	2	0	0	22.5609756097561	40	29	35	7450.25326445742	0.0689075630252101	16	8	1	0	0	0	0	1	0	1	0	0	0	1	0	0
64949	205	1	0	0	13.7931034482759	43	42	58	3815.03103881961	0.213551119177253	9	4	0	1	0	0	1	0	0	1	0	0	0	1	0	1
64960	257	3	0	0	15.4285714285714	43	42	50	3325.48174055874	0.277551020408163	9	35	1	1	0	1	0	0	0	1	0	0	0	1	0	1
64965	396	4	0	0	8.96551724137931	43	44	105	13760.3395781187	0.176007326007326	9	1	1	1	1	1	0	0	0	1	0	0	0	1	0	1
64975	137	1	0	0	72.0588235294118	43	44	67	3368.64664061058	0.310719131614654	9	7	0	1	0	1	0	0	0	1	0	0	0	1	0	1
64978	380	3	0	0	33.5260115606936	43	41	102	28423.6044373801	0.132595612502427	9	3	1	1	1	1	0	0	0	1	0	0	0	1	0	1
64981	92	1	0	0	84.0579710144928	43	27	30	3519.64775607515	0.239080459770115	9	33	0	0	0	1	0	0	0	1	0	0	0	1	0	0
64983	188	2	1	0	22.9885057471264	43	32	47	556.683562988826	0.394079555966698	9	3	1	1	0	1	0	0	0	1	0	0	0	1	0	0
65012	563	5	0	0	1.13636363636364	9	36	1	0	0	3	14	1	0	0	1	0	0	0	1	0	0	1	0	0	0
65018	581	4	0	0	3.57142857142857	43	37	63	9617.03264508332	0.112135176651306	3	2	1	1	1	0	1	0	0	1	0	0	0	1	0	0
65078	473	4	0	0	1.13636363636364	12	36	11	3971.6941405904	0.0545454545454545	5	15	1	0	0	1	0	0	0	1	0	0	1	0	0	0
65080	332	2	0	0	76.8115942028985	43	43	64	13485.7047943278	0.19890873015873	9	53	1	1	1	0	1	0	0	1	0	0	0	1	0	1
65083	1146	7	0	0	44.5086705202312	43	43	46	2525.38042638192	0.285990338164251	4	3	1	1	0	1	0	0	0	1	0	0	0	1	0	1
65095	709	2	0	0	19.8581560283688	43	39	29	437.352925023564	0.17487684729064	3	12	1	0	0	1	0	0	0	1	0	0	0	1	0	0
65108	195	1	0	0	5.74712643678161	43	39	44	10896.3880921035	0.047568710359408	3	66	0	1	1	0	0	1	0	1	0	0	0	1	0	0
65122	474	2	1	0	3.38983050847458	0	36	16	1555.37428612596	0.0682926829268293	3	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0
65124	525	3	0	1	0	39	32	5	74.927259643956	0.2	3	63	1	0	0	1	0	0	0	0	0	0	0	1	0	0
65251	505	4	0	0	1.44927536231884	41	44	3	1.86045334248683	0.333333333333333	1	6	1	0	0	1	0	0	0	1	0	0	0	1	0	1
65260	231	3	0	0	81.8181818181818	43	43	21	904.590059143447	0.0285714285714286	3	16	1	0	0	1	0	0	0	1	0	0	0	1	0	1
65264	354	2	0	0	23.1884057971014	43	42	47	14229.5006907826	0.0453283996299723	2	79	1	1	1	1	0	0	0	1	0	0	0	1	0	1
65265	229	1	0	0	10.7954545454545	43	43	63	30077.9887958643	0.0373783922171019	3	56	0	1	1	1	0	0	0	1	0	0	0	1	0	1
65991	189	1	1	0	0.564971751412429	43	26	25	5158.6134651568	0.0266666666666667	3	24	0	0	0	1	0	0	0	1	0	0	0	1	0	0
65992	314	3	0	0	35.1351351351351	43	41	31	14234.1947368905	0.0365591397849462	3	2	1	0	1	1	0	0	0	1	0	0	0	1	0	1
65997	248	4	0	1	0	22	36	6	447.228673660774	0.133333333333333	3	7	1	0	0	1	0	0	0	0	0	0	1	0	0	0
66002	524	4	1	1	0.625	26	17	6	651.729290379099	0	3	14	1	0	0	1	0	0	0	1	0	0	1	0	0	0
78988	102	1	0	0	34.7058823529412	43	44	26	2036.82175244428	0.418461538461538	7	9	0	0	0	0	1	0	0	1	0	0	0	1	0	1
79004	287	3	0	0	3.40909090909091	43	11	21	982.756174578795	0.147619047619048	3	4	1	0	0	0	1	0	0	1	0	0	0	1	0	0
79006	293	1	0	1	0	42	43	4	414.324333391964	0	3	11	0	0	0	0	0	1	0	0	0	0	0	1	0	1
79009	737	7	1	0	0.675675675675676	43	39	37	937.442516065596	0.244744744744745	1	6	1	0	0	1	0	0	0	1	0	0	0	1	0	0
79016	102	2	1	0	1.35135135135135	43	40	80	11882.7835966029	0.0930379746835443	4	90	1	1	1	1	0	0	0	1	0	0	0	1	0	0
79023	326	6	0	0	3.38983050847458	43	39	20	885.402718680934	0.342105263157895	19	41	1	0	0	0	1	0	0	1	0	0	0	1	0	0
79024	85	0	0	0	0	4	1	1	0	0	3	14	0	0	0	0	0	0	1	0	0	1	0	0	1	0
79031	239	2	1	1	3.40136054421769	43	43	19	1205.66188914456	0.380116959064327	3	44	1	0	0	1	0	0	0	1	0	0	0	1	0	1
79041	299	1	0	1	3.97727272727273	41	4	8	1970.37887974326	0	3	23	0	0	0	0	1	0	0	1	0	0	0	1	1	0
79050	516	3	0	0	64.9425287356322	43	36	53	4312.58561555942	0.0849056603773585	4	2	1	1	0	1	0	0	0	1	0	0	0	1	0	0
79057	231	3	0	0	0	15	36	4	27.641084907802	0.333333333333333	3	15	1	0	0	0	0	1	0	0	0	0	1	0	0	0
79066	562	3	0	0	32.9479768786127	43	36	10	762.347261755724	0.155555555555556	3	24	1	0	0	1	0	0	0	1	0	0	0	1	0	0
79072	662	3	0	0	0	42	37	13	1280.2747975061	0.0256410256410256	3	14	1	0	0	0	1	0	0	0	0	0	0	1	0	0
79073	243	1	0	0	0	43	44	16	7570.77970572583	0.1	3	96	0	0	0	0	0	1	0	0	0	0	0	1	0	1
79075	393	1	0	0	19.5402298850575	37	44	20	1149.10630805391	0.131578947368421	9	3	0	0	0	1	0	0	0	1	0	0	0	1	0	1
79077	170	1	0	0	1.44927536231884	43	32	32	7131.4474959252	0.0685483870967742	3	33	0	0	0	1	0	0	0	1	0	0	0	1	0	0
79078	199	1	0	0	0	43	40	4	60.5829706760951	0.166666666666667	3	96	0	0	0	1	0	0	0	0	0	0	0	1	0	0
79080	360	2	1	0	54.4117647058823	43	43	21	356.914012299931	0.157142857142857	3	34	1	0	0	0	1	0	0	1	0	0	0	1	0	1
79087	488	2	0	0	9.09090909090909	43	35	9	343.005786849717	0	3	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0
79097	224	3	1	0	2.85714285714286	0	36	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	1	0	0	0	1	1	0	0	0	0	0
79101	278	1	0	0	11.377245508982	43	26	51	4917.6695016019	0.0941176470588235	6	91	0	1	0	0	0	1	0	1	0	0	0	1	0	0
79102	433	3	0	0	5.11363636363636	43	40	31	2139.15241972499	0.053763440860215	3	5	1	0	0	0	0	1	0	1	0	0	0	1	0	0
79132	678	7	0	1	0	43	35	15	525.470811309106	0.19047619047619	3	14	1	0	0	1	0	0	0	0	0	0	0	1	0	0
79134	350	1	1	0	2.89855072463768	43	36	1	0	0	3	18	0	0	0	0	1	0	0	1	0	0	0	1	0	0
79152	372	5	0	0	0	26	9	4	280.277919873834	0	3	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0
